Ближайшие конкуренты к этому Звуку начинаются от 50.000р. Видимо B&O позиционирует ушки к мобильному телефону, так как продает их через офиц.дилеров Apple. Но на самом деле, это почти HiEnd звук и предназначены ушки для самых требовательных аудиофилов! За ЭТОТ звук я готов все простить B&O. Берите не пожалеете! Слушаю на iBasso dx90 и Note4. Все предыдущие уши раздарил))) Так вот влюбился...;3
Подключен к видеокарте через с-видео для просмотра фильмов с компьютера.;6
Купил этот парогенератор, решил обрадовать жену и облегчить ей процесс глажки. Подарком угодил, судя по ее реакции, теперь у меня все костюмы и сорочки отпарены. Постельное белье можно гладить, складывая в несколько слоев. Жена довольна, я всегда одет с иголочки, мне больше ничего и ненадо.;1
Хороший аппарат. Мне нравится, что это и блендер, и функции комбайна есть. Лезвия у терок острые, мелят все, что им не дашь. Отлично готовит и фарш, и томатную пасту. Наконец-то я могу измельчить лук, не прорыдав море слез. Причем все делается очень быстро.;1
машинкой очень доволен. Она просто находка!!! Жаль что к ней не продаются комплектующие!;3
после выключения плиты, где то через 3-5 минут остывания неожиданно лопнул кружок при том, что плита бла совершенно чистая (не залита и тп.);1
Общее впечатление что техника надёжная!;3
Пользуюсь год кофеваркой,все устраивает. Удобство использования,быстрое приготовление кофе. Готовит с пенкой,перепробовали все сорта кофе.Купили по совету консультанта и остались довольны,свои функции кофеварка выполняет отлично. Всем советую;1
Дороговато, но покупка не на один день, качеством очень доволен и всем рекомендую!;3
Плата у меня 3 года, попала во время ремонта. Кто то не правильно подключил переднюю панель USB и выгорел предохранитель и все. Восстановил с тех пор у меня работает с процессорами то E6550 то E6750. Вот недавно достал Q6600 Поставил работает на 5;1
Хороший планшет , со своими задачами справляется хоть для работы тяжелых приложений нужен clean master . Немного расстроил тест Antutu показал 13500 очков без режима економии електроенергии и с помощью clean master , а так 9500 хоть читал что и так 13700.За такую цену отличный девайс советую для учебы , фильмов , серфинга и адекватных игр (по-моему Asphalt 8 без clean master это предел).;1
выбрал эту марку по совету товарища, нисколько не жалею. Если сегодня пришлось бы снова покупать, на другие бы и не смотрел, так как качеством звука доволен полностью.;1
Использую его в основном в такси. Работает часов по 10 почти каждый день уже 8 месяцев. Все программы, которые я использую отлично на нем работают. Во время езды даже по скайпу потрещать можно, если инет позволяет.;1
мне модель очень понравилась, пользуюсь ежедневно, постоянно пеку хлеб и для этого очень важна точность ингредиентов, не зря муж подарил)всем знакомым рекомендую.;1
"можно ли подключить к ноутбуку и какие шнуры для этого нужны?";4
"В целом цена-качество отличный вариант. Но для удаленных объектов типа самолетов на высоте - не очень. А к соседям в окна подглядывать, то что надо ;-)";3
Подойдут для тех, кому нужно хорошее звучание и не нравится долгое давление на уши;1
С другими версиям прошивок проблем не возникало. аппарат не плохой, цена хорошая.;1
На годовщину свадьбы супруг подарил, очень обрадовал таким подарком. Помощница незаменимая-и каши, и пироги, и любое блюдо из заботливо приложенной книжечки с рецептами получаются на УРА!!! С удовольствием открыла для себя многие функции- можно прямо в ней сделать сыр!!! А из него потом - фондю!!! Через пару недель использования отметили существенный недостаток - нам такой чаши маловато:) А в остальном никаких нареканий. При покупке был легкий запах, но я хорошенько вымыла и проветрила ее перед первым использованием, и при приготовлении никакого запаха у еды не было.;3
Такой моделью пользуюсь уже 6 лет, часто использую гриль с вращающимся вертелем. Корочка поджаристая, равномерная.Готовлю также на других режимах. Есть еще режим - одновременное приготовление 2 блюд, тоже использовала. Отлично печет без нареканий, я очень довольна ей. Дверца с тремя стеклами, при готовке абсолютно не нагревается.Сейчас с переездом в другой дом встал вопрос о новой духовке, так по разумной цене с такими же 8 функциями не могу подобрать ничего взамен. Духовка на 5 с плюсом!;1
Качество звука не то, что бы на высоком уровне, но вполне хорошее для их цены. Пользуюсь ими где-то 10-11 месяцев, но к сожалению, после примерно 8-9 месяцев поломались и пришлось заклеивать изолентой. В общем, хорошие наушники, недорогие и живучие.;1
"Разработчики хорошо постарались. По сборке нареканий нет. Хорошая защитная пленка на экране в комплекте. Давал жене попользовать. Несколько раз роняла, телефон не пострадал, на корпусе ни царапины! Думаю взять ей такой же.
Опыт использования: несколько месяцев";1
Хорошо чистил только первый месяц - даже шерсть от кота на раз всасывал, основным пылисосом не пользовалась. Радости моей тогда не было предела. А сейчас - только мусор собрать в прихожей. Пыль вылетает из мотора и из всех щелей. Впрочем, как электровеник сойдет.;1
работает пока неделю..дальше посмотрим..надеюсь  за 2-3 года не сломаеться..;1
"Покупал за 33т.р. в 2013.
Из-за расположения полок иногда складывается ощущение, что в холодильник мало что влезает.";1
не покупайте этот аппарат;2
Купила эту машинку пару лет назад, шью достаточно много, веду курсы по шитью на ней же. Моя помощница она, очень нравится. И многие девушки с моих курсов купили такую же, все довольны.;1
Хороший телевизор. Стоит как Full HD. Отличие от 850 того отсутствие системы web Oz. В инет выходит, ютюб крутит, куча приложений.;1
Идеальное соотношение цены и качества. Пока утюг служит год, нареканий нет.;1
"Книга удобная, заряда батареи хватает надолго, поддерживается куча форматов - но тут хотелось бы добавить, что pdf книги иногда отображаются криво (видимо, когда они просто отканированы и текст не распознан) - будьте готовы, что шрифт будет или очень мелким, или не будет помещатся на всю ширину экрана. 
Прошивку после покупки лучше сразу обновить (у меня без обновления не работал wifi).
В комплекте идёт англо-русский словарь - безумно удобно, если вы любите читать книги на английском языке - и куча книг на различных языках (лишние папки при желании можно удалить).
В сравнении с другими книгами ставлю PocketBook Touch 2 жирный + и оценку между 5-ой и 4-ой";1
"Устройство приобреталось для работы и учёбы, т.е. нужно было, чтобы был всегда нормальный пакет Офис под рукой. Со своей задачей справляется на ура, хотя всё же оперативки чуть побольше не помешало бы. Тянет старые игры примерно до 2005 года (хотя не все) - меня это очень радует, можно отвлечься и поиграть, если есть мышка. Есть программные ошибки. Например, после обновления какого-либо драйвера у вас может не переворачиваться автоматически экран. В моём случае помогла установка нового БИОС, кто-то откатывается к старым драйверам. Обратите внимание, что установленные программы для обновления нередко не находят свежие драйвера, так что если будут проблемы - добро пожаловать на форумы =)";1
Незаменимая вещица, когда хочется минимум тратить времени на готовку  и получать вкусные сочные блюда.  Но для того чтобы разобраться в настройках, нужно пошевелить мозгами и привыкнуть к управлению через вайфай. Если использовать “Мультиповар плюс” будет доступно 16 режимов температур под давлением и  23 режима без давления . Пробую адаптировать старые рецепты под новую мультиварку. Есть сложности, но все решаемо.;1
Купили его 3 месяца назад, за время работы нареканий нет. Он вместительный, функциональный, работает тихо. Мне нравится его внешний вид, светодиодное освещение, оптическая и акустическая система сигнализации для холодильного и морозильного отделения.;1
Мне как аллергику данный прибор был жизненно необходим, цена кусалась, но пришлось все же приобрести. В принципе если не зацикливаться на недостатках, то прибор вполне хорош. Довольно быстро поднимает уровень влажности, дышать сразу становиться легче, ионизация конечно же не ощущается. Сначала воду кипятила, остужала, пропускала через фильтр и только потом заливала в бак, теперь просто набираю воду из-под крана в фильтр, а потом переливаю в бак...разницы не замечено, белого налета тоже. Спиться под ним замечательно, но больше всего спать под ним любят мои кошки.;1
После тормозного Samsung 7.7 - это просто сверзвуковой истребитель. Всегда несколько недолюбливал Сони за ценовую политику, но здесь им удалось достигнуть совершенства за примемлимую цену (при сравнении с конкурентами, например).;1
качественная мыша за разумную цену;1
"Очень добротные наушники за адекватную цену. 
Не меломан, но музыку не редко слушаю, Sennheiser В целом отличная модель-брак встречается редко. Включив первые саундтрэки, понял что в выборе не ошибся, порадовало что прослушиваются НЧ и СЧ, в бюджетных моделях этого не хватает. К недостаткам можно отнести выход кабеля с 2 наушников. Отличная модель за свои деньги!";1
"Первое впечатление: разве такой малыш может играть громко и качественно?! Ответ: может! Качественный ресивер Denon RCD-M39 знает свое дело. 30-ватные колонки из комплекта передают слушателю чистое звучание. Звук просто ""пьешь"". У нас он играет целыми днями, люди подходят, интересуются, удивляются. Отличное будет приобретение :)";3
Я брал телефон, чтобы звонить, и чтобы было не страшно уронить. со всеми этими задачами телефон справляется на 5, плеера нет, жалко, но это просто не было предусмотрено, поэтому все в порядке. как звонилку к покупке рекомендую.;1
простой и не дорогой, качество видео адекватное, всё что нужно увидеть меня устраивает. Хоть аккумулятор и слаб, но я обычно без зарядки им не пользуюсь.;1
"Сборка плохая. Постоянно глючит тачпад, причем, глюки похоже софтовые. А вот проблем иногда не реагирует, нужно нажимать чуть сильнее. Боковые части его вообще не работают. Глюк чисто механический. Дисплей того и гляди сломается при следующем открывании. В общем, механика отвратная.
После установки быстрого SSD и 8ГБ RAM летает всё, даже быстро работает архикад.Кто-то здесь писал про батарейку. У меня с ней проблем нет, работает от 3 до 7.5 часов в зависимости от нагрузки. В офисном режиме (word, xls, power point, wifi) хватает на целый рабочий день встреч.";1
В отказались ремонтировать, сказали, что это механическое повреждение. Толковой поддержки в России нет;1
В общем не стоит она того, чтобы ее покупать, поищите че получше.;2
Занимаемся экспертизой и оценкой в фирме 3 фотоаппарата. Собираемся брать еще один. Фотоаппарата очень нравится для работы есть микросъемка, качество  фотографий очень хорошее. Рекомендую.;1
Старую версию не меняйте, при равной цене берите новую.;2
Классный пылесос, реально не ожидал от него такой мощности всасывания, решил проблему с шерстью кошки, ОЧЕНЬ доволен=).;3
не берите! найдите другую альтернативу.;2
Нужен был телевизор на кухню, взамен старому ЭЛТ, висевшему на кронштейне, об который все бились головой. Т.к. очевидно, что при таком подходе все характеристики кроме цены, размера экрана и вида подсветки (LED) отметаются, то получается, что это - идеальный телевизор! Покупался он по акции за 3400 р. - самый дешевый LED телевизор с такой диагональю, что я смог найти. Все недостатки сразу отошли на 2й план. Пожалуй, кроме угла обзора. Из некоторых положений, сидя за столом, изображение на висящем на стене телевизоре становится почти не видно. Надо хорошенько поколдовать и найти оптимальный угол подвеса, чтобы изображение было одинаково видно и стоя и сидя.;1
вернул в магаз через 3 дня. сильная детализация средних и высоких делает трэки очень сумбурными, например перкуссия будет звучать не гармонично с трэком, а раздражать. Музыка получается шумной. Низы совсем не впечатляют. Эквалайзер моего sony плэера так и не смог найти комфортного звучания;1
"Все эти недостатки перекрываются ценой, приятным дизайном и качеством материалов аппарата. Купил исключительно за дизайн и диагональ больше 4.7"" уже лопата. Приятно брать в руки такой телефон";1
вроде бы вполне адекватный кнопочник.... был... на протяжении 8 месяцев....но потом стал самопроизвольно выключаться. за сегодня уже 11 раз выключился - реально бесит! сдам в ремонт, пока на гарантии. но тут уже писали, что это не лечится. жаль! к остальному вполне привыкнуть можно, тем более, что используется в основном как звонилка и СМС-илка.;3
Я не геймер просто люблю качественные вещи и приверженец этого бренда.  Конечно долго ломался тратить такие деньги на мышку. Но вот пользуюсь ей 3й месяц... Каждый раз как я её беру в руку я прихожу в восторг... Колесико громкое но очень приятное... И выглядит она просто сумашедше !!!!;3
Отсутствует поле день рождения в контактах+напоминания. Глючный календарь. Не работает BLINKFEED с каналами youtube.;1
"Что это за постоянно появляющиеся загадочные слова ""Подключен. Без доступа к интернету""???!!! На кой ... мне нужен роутер ""Без доступа к интернету"" с ""VIP скоростью""???";3
Покупал в 2007 году, катаюсь до сих пор, нареканий вообще нет. Качественные педали из металла выдержат падения при резвой езде.;1
покупкой доволен, брал в связном за 11500, недостатки win 8 ушли с обновлением на win 8.1. Полтзоваться телефоном одно удовольствие, теперь подшучиваю над женой, т.к. у нее планшет и телефон на лагодроиде :D;3
источник ГУ Pioneer. Реальная мощность 15Вт потом искажения тока возрастают. Материал диффузора НЧ динамика какой то пластик отсюда все беды с басами. Не рекомендую.;2
от подставки стало пахнуть подгоревшей пластмассой и чайник перестал включаться;1
Авто Cayenne I S, 255/60 r18. Пишу отзыв из-за того, что сам долго выбирал, и не мог определиться из-за таких противоречивых отзывов. Она тихая, я её на 150 не слышу - ветер о зеркала сильнее шумит. Она не чувствует колею, если у вас чувствует - меняйте старую резину, делайте сход-развал два раза в год,правильно подбирайте размер резины на автомобиль. Рулится отлично, на сухой и на мокрой. На 200 км/ч не страшно (у меня индекс до 240км/ч). Так как всесезонка, отлично ведёт себя на околонулевых температурах (летняя на +5 среднесуточной уже дубеет) на сухом асфальте само собой. Для снега и льда только зимняя резина. Но отсюда и повышенный износ, как пишут многие, хотя я пока не замечаю.;1
Мне нравится,очень им довольна!!!!;3
Акустика казалась бы бюджетного класса, но, судя по звуку, я бы не завал её бюджетной. Я ожидал каких-то помех или шипения, но звук чистый и насыщенный. Даже неплохие бассы есть. В техническом вопросе я не очень разбираюсь, поэтому ничего не скажу по данному вопросу. Внешне акустика классическая, Выглядит достаточно строго. Ставил под комп, всё устраивает. Она достаточно мощная, но соседи не дадут раскрыть весь её потенциал.;1
"Купил мультиварку месяц назад, увидел в рекламе по телевизору. Посмотрел в интернете: вроде выглядит симпатично, и не самая дешевая. 
Но первое использование сразу поставило все на свои места: еда так пригорает, что потом отодрать ее от поверхности нельзя, вся еда на ощущение резиновая и воняет этим китайским дешевым пластиком. Я подумал сначала, что не правильно использовал, потом прочитал инструкцию и на следующий день решил вновь попробовать, но зря, ибо эта, так скажем, мультиварка заглючила и задымила, но реанимировать ее не удалось, хорошо хоть гарантия есть.";1
"Никогда бы не потратил деньги на покупку себе такой ""чудо техники"" (стоит в снимаемой квартире).
Сплошая трата воды/электричества/денег и времени!";3
если не пользуемся около недели, просто сливаем воду из бака, и после того как наберется льём в чайник. Какого либо запаха в воде и тем более слизи на кране нет.;1
Вобщем, перешла на Note II с Note и ни разу ни пожалела, чем новее - тем лучше, несмотря на кажущуюся одинаковость....;3
"Очень понравилась эта модель. Рекомендую.
PS Обратите внимание на импеданс!";2
Искали для дочери доску, хотели взять бюджетные , так как не знали будет ли она кататься! Купили теперь проблем нет слава Богу, все понравилось! Единственное по лужам ездить нельзя , а дети любят подштанники меняли!;3
Недовольна как она варит, конечно я не жду от нее скорости скороварки, но она не должна варить медленнее чем на газовой плите, тогда какой от нее толк. А ко дну чаши прилипает еда также как и  к эмалированной кастрюле. Вот и для чего я ее купила, ради автоподогрева только( Количество программ я уже критиковать не буду, я знала сколько их будет когда покупала, но что она так плохо будет готовить увы нет.;3
"Хороший ноутбук для Взрослых.  С Яблоком не сравнивать, там другие приоритеты.  Кошмары на счет кликпада преувеличены, хотя привыкнуть и поднастроить придется. Насчет ложных срабатываний кликпада - всё чушь, ни разу не ""попался"".  ТрекПойнт - странная штука сегодня, но многие пользователи со стажем привыкли ранее, это для них. Это мое мнение, могу ошибаться.";1
Из-за плохих отзывов долго сомневалась.И чуть было не взяла другую! Но взяла 0531AD и не пожалела.Постороннего запаха нет, ни чего не пригорает.Все получается чудесно!!!;3
Стирaлку выбирaл  пo пaрaмeтрам функциoнaл-качeствo-цена-внeшний вид. Cчитaю, что  Siemens WM 14Y790 лучшaя в этом cоoтношении и зa эту цену достойныx конкурентoв у нeе нeт. Смотpитcя cупер, oчeнь экономно cтираeт, благодapя инвеpтoрному двигaтелю oчeнь тихая. Bыбoр сдeлaн пpавильнo.;1
С магазина стояла прошивка 4.2. Удалось поставить несколько программ с плэймаркета и всё. пытается качать доходит до 70-100% и всё. apk тоже не ставятся. Сброс на заводские и последняя прошивка от Tronsmart не помогли. Те же симптомы. Качество видео низкое. Показывает 16-18 кадров/сек вне зависимости от размера видеофайла. Пробовал авишки 1.5гб и мкв 3гига - одинаково. Пытал в МХ плеере и в XBMC.;1
"Нормально, басы я таки на них обнаружил. Звуковуху настраивать запаришься, asus xonar phobius solo. Но звучат не плохо. на уровне модели за 3 тысячи рублей, я имею ввиду музыка и фильмы в режиме стерео. Весь кайф начинается когда есть 7.1 звук. 
п.с. Изменил отзыв по прошествию пары месяцев использования, амбушуры смягчились со временем, я привык и почти их не чувствую на голове. Довольно удобные.";1
Отвинтите болт со своего авто и проверьте. Этот параметр нигде не указан. Кто берёт их на автомобили VAG, потом всё равно возвращают.;2
"Советую брать ибо альтернативы нет. Для игр высокого уровня графики и сюжета и геимплея - четвертая плейстэйшн это лучшая на сегодняшний день консоль в плане перспектив. (на пс3 и другие консоли игр интересных больше, но они уже прошлое поколение, что не есть плохо но и уже не совсем хорошо)

Советую брать в черном цвете, так как в белом не понравился пластик, покрутите в руках сами и посмотрите, пластик отличается. Да и белый цвет обычно имеет свойство менять свой цвет, а черный остается черным в большинстве случаев.";2
Клевый эллипс для каждодневного использования. Имхо, за 20 т.р. отличный вариант!;3
"Оказался больше, чем мне казалось на фотографиях.
Не покупайте, присмотритесь к более дорогим и надёжным моделям";2
До этого была бюджетная зеркалка от никона D50, там с фокусом в темноте проблем не было. Пока при недостатке света приноровился фокусировать вручную через lifeview и зум фокуса.;1
"За свою цену тел не плохой. Все портит очень слабая батарея. Выдерживает рабочий день и померает.
В остальном претензий нет.";1
"Все недостатки планшета - это корпус и прошивка.
С первым увы - как повезет.
Со вторым - ждать и пробовать кастомные прошивки. От riley неплохая, но косяки все еще есть.";1
Это мой второй смартфон. Первый был один из первых смартфонов в линейке мтс, 916,если сравнивать их то просто небо и земля.После обновления до 4.4 стал просто идеальным для меня,стал красивее,экономичнее,добавилась прога Lenovosecurity,это антивирус,защита от взлома и т.д.Насчет лаунчера,родной не очень удобный,поэтому скачал яндекс шелл,добавились виджеты от яндекс и т.д.Вообщем рекомендую этот смартфон,весьма неплох;3
"Покупал в официальном магазине Sony. Доволен абсолютно всем, единственную проблему описал выше в графе ""Недостатки"". Пользуюсь уже 7 месяцев и не хочу менять этот смартфон ни на какой другой. Разве что... на Z2 или Z3))))) Айфоны и в подметки не годятся этому телефону, по моему скромному мнению)) В общем, покупайте и не думайте)))";3
Аналогов практически нет, жаль что вентилятор оказаля шумным.;1
"Они мне очень понравились, думал между Siberia V2, Kraken Pro, logitech G35.
Взял Razer и не пожалел. Можно сказать, что взял из-за бренда, т.к. покупал мышку Razer Ouroboros год назад и никаких, повторюсь НИКАКИХ сбоев не было, ни разу в игре не подвела!
Покупать? ПОКУПАТЬ!";3
Супер-крутая и удобная вещь!! Не представляю как жила без него раньше! Обычный пылесос доя ген уборок, конечно, не заменит, но на каждый день подчищать крошки и песок в прихожей на ковриках просто супер-удобен! Использую его аж по несколько раз в день, теперь в квартире всегда чисто и без больших трудозатрат, как раньше:) заряжается часов 5-6, хватает минут на 15. На квартиру 40 метров хватает с лихвой. Я ужасно довольна своей Макитой, особенно за такие деньги! Жизнь упрощает невероятно!;3
Не покупайте этот телефон.Пожалеете.;2
Отличный аппарат среди двухсимочников. По качеству ничем не уступает яблочной продукции. Множество удобных функций и программных фишек.;1
Телефон актуален даже сейчас, 2гб оперативной и adreno 330 тянет любые игры на максимуме.;1
коляска в целом супер ,всем советую у нас чёрно оранжевая со светоотражающими оконтовками в темноте красиво светятся,подойдёт такая как на мальчика и на девочку ,легко стирается,материал не прихотливый .как новая после стиркихотя коляске больше года а на вид и не скажешь;1
Телефон привлёк прозрачной панелькой - очень необычно. В работе тоже недостатков не замечено - не виснет, процессор мощный, скорость работы на высоте. Порадовала также камера - снимки яркие и четкие.  Однако огорчил аккумулятор - телефон разряжается уж слишком быстро: 1350 мАч - маловато для такого продуктивного процессора. Также нет слота для карты памяти, но для меня это не проблема - мне вполне хватает встроенных 16 Гб);1
Не плохая гарнитура с моим стареньким xperia p работает на ура. Переключает треки, проигрывает, ставит на паузу, слышимость при звонке нормальная и меня и собеседника. Y образный провод. Кому то это критично мне нет. Если нет или сломалась штатная гарнитура, то всем советую. За такую цену то что нужно.;1
Коляска нравится, гуляю и смотрю что бы небыло больших ям, все остальное подвеска переваривает, гравий, брусчатка и т.д. ей все нипочем. Жена умудряется с ней даже бегать 8). Хорошая добротная модель, рекомендую!;3
В целом блендер как блендер. Было бы хорошо если бы в комплекте был еще и маленький резервуар, но думаю тогда и стоимость была бы выше. Успел купить за 3500 считаю эту цену адекватной, стоил бы дороже не купил бы.;1
Камера исключительно для видео вне помещений в светлое время суток. В помещении и в темное качество падает в разы. Так же огорчило качество фото. Для лыжников, велосипедистов - идеальное соотношение цены-качество.;1
WoT и WoWP на высокой графике тянет на 30 fps – вполне хватает.;1
после калибровки выдает 99% охвата sRGB;1
Подскажите как справиться с проблемай памяти телефона? Не хватает для общения в вайбере принятия и отправки фото;4
После последнего обновления не работает мобильный интернет, быть может это связано с оператором связи (на обеих симках стоит ТЕЛЕ 2), в тех.службе сразу отправили какое-то приложение, которое должно было решить эту проблему. Проблема была решена только временно, к сожалению.;1
Я понимаю что ноут дешёвый и поэтому не быстрый, но за таким даже ворд тормозит. Это уже не поправимо. Ноутбук живучий и прочный это его единственные плюсы.;1
"Абсолютно неубиваемый смартфон с великолепным тачем.
Тупит действительно везде и всегда, даже в главном меню, наверное из-за проца в одно ядро частотой 900 мгц.
Родной аккумулятор очень быстро вздулся, а покупной плохо держит заряд";1
Да, он проще, чем мойки winia. Количество дисков меньше (всего 14), но они другие, на них имеются своеобразные ребра-желобки по которым вода омывает диск, у winia диски шершавые и их труднее отмывать. Ещё одно отличие чистый воздух она выдувает с трех сторон, а не с двух. Мойка великолепная, очень тихая, проста в обращении.;1
отличный бук с точки зрения скорости  и производительности. Холодный даже при максимуме загрузки. Стильный, не стыдно перед людьми из сумки достать. До этого в основном пользовался яблочной продукцией, этот бук изменил мое отношение к Lenovo.;1
Купил сие чудо, попользовался пару дней и сдал обратно! В числе прочего, не обнов лясы андроид от короб очной 4.2.2 Думаю приобрести несусь 8 Ждемс;3
За такие деньги аналогов нет, я проверял. Если дать вам послушать эту колонку вслепую, никогда не догадаетесь что она столь мала и компактна. Если хотите озвучить пикник - то, что надо, берите смело. Брал за 1250р, использую с HTC 601 DUO. Доволен как слон.;1
Шум минимальный, повороты уверенно, торможение и старт все на высоте.;1
"Для прослушивания музыки практически не подходит, только для баловства с музыкальными инструментами. 
Ecли у вас стационарный комп, рекомендую присмотреть на авито б/у audigy с firewire  - на ней один из немногих контроллеров, который нормально работает.";2
"Используем больше года. Плитой очень довольны! Жуга сначала боялась находиться близко с ней, когда та работает на бустере.
Мы кстати даже чайник купили для плиты, т.к. к индукции КПД больше и вода быстрей закипает.
Если говорить о недостатках, точнее Хотя, если придраться к нюансам, то хотелось бы что бы таймер был одновременно на несколько комфорок. Все :) Остальное все хорошо.";3
